Metrica,Valor
Encontros Alocados,979
Encontros Total,1000
Taxa Alocacao (%),97.9
Demanda Alocada,39574
Demanda Total,40894
Taxa Demanda (%),96.7721
Desperdicio Medio,14.5792
Alunos Desalocados,1320
Vagas Ociosas SubUtilizadas,0
Alunos em Pe,78755

Preferencias por Categoria
Categoria,Total,Satisfeitas,Taxa (%)

Ocupacao por Sala
ClassroomId,Encontros,Demanda,Capacidade,TaxaUtilizacao(%)
1,68,4443,70,6347.14
2,17,734,60,1223.33
3,42,1329,44,3020.45
4,53,2210,55,4018.18
5,34,1025,44,2329.55
6,48,1787,53,3371.7
7,67,4425,70,6321.43
8,10,350,60,583.333
9,38,1219,50,2438
10,41,1169,50,2338
11,44,1149,40,2872.5
12,49,1637,50,3274
13,46,1429,50,2858
14,40,1561,53,2945.28
15,40,1098,40,2745
16,42,1292,50,2584
17,11,475,60,791.667
18,13,586,60,976.667
19,11,498,60,830
20,16,690,60,1150
21,13,649,60,1081.67
22,13,556,60,926.667
23,19,781,60,1301.67
24,14,536,60,893.333
25,51,1734,54,3211.11
26,8,356,60,593.333
27,20,823,60,1371.67
28,12,560,60,933.333
29,10,423,60,705
30,15,730,60,1216.67
31,8,368,60,613.333
32,14,585,60,975
33,10,479,60,798.333
34,14,583,60,971.667
35,13,631,60,1051.67
36,15,674,60,1123.33

Ocupacao por Dia
DiaSemanaSemana,Encontros,Demanda
2,166,6718
3,173,7192
4,153,6319
5,141,5577
6,176,7281

Distribuicao Desperdicio
Desperdicio
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1
1
1
1
1
1
1
1
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
5
5
5
5
5
5
5
5
5
5
5
5
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
7
7
7
7
7
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
9
9
9
9
9
9
9
9
9
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
0
0
5
5
0
0
5
0
5
5
0
0
5
5
0
0
0
0
0
5
5
1
1
6
1
1
6
2
7
2
2
0
0
7
0
1
1
1
7
0
1
1
2
8
2
1
8
3
8
1
1
8
8
2
1
3
8
2
8
8
3
3
2
2
9
3
4
2
9
9
9
9
2
0
4
0
3
5
0
0
3
10
0
10
3
0
0
3
3
3
3
0
10
11
1
6
11
11
4
4
1
11
1
11
4
4
1
11
1
6
1
1
6
11
2
12
12
12
12
2
6
5
12
12
6
2
2
6
5
12
2
12
12
2
3
13
3
3
3
13
3
6
13
3
6
13
6
13
3
3
3
13
3
8
7
13
13
13
13
7
13
8
7
13
6
13
7
4
14
4
4
14
4
7
14
4
14
7
9
7
4
8
14
14
14
14
14
14
8
8
5
5
15
5
5
5
10
15
5
5
5
9
6
6
9
0
9
16
0
0
9
9
16
0
9
0
0
6
0
0
0
9
0
6
16
1
7
7
10
7
1
17
7
1
7
12
7
7
13
8
8
2
18
8
8
2
18
18
12
18
18
2
2
18
8
3
9
9
19
9
12
3
9
3
12
3
13
19
19
3
3
4
10
10
20
20
20
0
4
20
13
0
11
1
11
21
5
16
11
11
1
15
21
5
21
11
22
12
6
17
15
12
12
2
12
22
22
3
23
16
17
3
23
3
17
3
3
13
23
23
7
23
3
13
23
3
16
23
7
13
7
3
7
17
7
3
13
3
23
13
13
13
13
7
3
23
19
24
8
24
8
4
8
14
24
4
14
14
4
14
5
15
19
19
18
15
5
25
9
5
25
15
25
19
18
19
15
15
18
15
20
25
5
15
6
6
6
26
19
21
26
6
16
6
16
16
26
16
6
19
26
21
17
17
7
20
7
11
11
7
27
20
7
7
27
17
7
17
17
20
27
27
11
17
18
21
28
21
18
8
8
21
12
28
21
23
29
29
13
29
13
9
13
24
9
9
9
19
9
29
19
29
29
19
23
22
29
22
30
24
30
30
30
30
20
23
23
25
10
23
21
11
21
21
26
15
31
21
21
21
21
15
21
11
26
12
16
22
32
26
22
22
22
22
12
23
23
17
26
23
23
23
33
33
33
23
23
13
23
33
23
27
26
24
24
24
24
29
24
24
34
24
18
34
14
34
14
18
27
14
27
24
24
14
34
24
34
18
18
24
14
25
35
19
35
29
28
29
28
19
29
29
36
31
16
27
27
27
27
37
37
28
28
28
28
28
28
28
38
